UserID,TotalCourses,TotalSpent,AverageSpending,PreferredCategory,PreferredLevel,AverageCourseRating,DiversityScore,EnrollmentFrequency,LearningDepthIndex,AverageCoursesPerCategory,PreferredPaymentMethod,AverageCoursePrice,Age,Gender
U01936,2,0.0,0.0,Cybersecurity,Beginner,4.1850000000000005,2,1.0,0.5,1.0,Bank Transfer,0.0,23,Male
U01940,2,276.37,138.185,Design,Advanced,3.41,2,1.0,3.0,1.0,Credit Card,138.185,16,Female
U01941,1,89.59,89.59,Artificial Intelligence,Intermediate,2.68,1,1.0,1.0,1.0,PayPal,89.59,26,Female
U01948,1,276.37,276.37,Design,Advanced,2.72,1,1.0,2.0,1.0,Credit Card,276.37,33,Female
U01952,2,0.0,0.0,Design,Advanced,1.8699999999999999,2,2.0,1.0,1.0,Bank Transfer,0.0,15,Female
U01954,1,0.0,0.0,Web Development,Beginner,3.32,1,1.0,0.0,1.0,PayPal,0.0,35,Male
U01963,1,327.99,327.99,Project Management,Beginner,1.51,1,1.0,0.0,1.0,Bank Transfer,327.99,30,Male
U01968,2,415.51,207.755,Artificial Intelligence,Beginner,3.7750000000000004,2,1.0,0.5,1.0,Credit Card,207.755,30,Female
U01970,2,0.0,0.0,Digital Marketing,Advanced,3.465,2,1.0,1.0,1.0,Bank Transfer,0.0,16,Female
U01972,1,0.0,0.0,Programming,Beginner,3.85,1,1.0,0.0,1.0,PayPal,0.0,18,Male
U01974,2,490.9,245.45,Artificial Intelligence,Advanced,4.5,2,1.0,1.0,1.0,Bank Transfer,245.45,31,Female
U01976,1,0.0,0.0,Machine Learning,Intermediate,4.73,1,1.0,1.0,1.0,Credit Card,0.0,24,Male
U01977,2,89.59,44.795,Artificial Intelligence,Advanced,2.3449999999999998,2,1.0,3.0,1.0,Bank Transfer,44.795,32,Male
U01983,1,53.86,53.86,Finance,Beginner,2.47,1,1.0,0.0,1.0,Credit Card,53.86,29,Female
U01984,1,0.0,0.0,Digital Marketing,Beginner,2.14,1,1.0,0.0,1.0,Bank Transfer,0.0,15,Female
U01988,1,490.9,490.9,Artificial Intelligence,Beginner,4.55,1,1.0,0.0,1.0,Bank Transfer,490.9,17,Female
U01990,2,0.0,0.0,Business,Advanced,3.07,2,1.0,1.0,1.0,Bank Transfer,0.0,16,Male
U02000,2,57.32,28.66,Design,Advanced,3.13,2,1.0,4.0,1.0,PayPal,28.66,32,Male
U02001,1,0.0,0.0,Machine Learning,Advanced,1.81,1,1.0,2.0,1.0,Credit Card,0.0,30,Male
U02002,1,0.0,0.0,Machine Learning,Intermediate,4.73,1,1.0,1.0,1.0,PayPal,0.0,23,Female
U02017,2,53.86,26.93,Finance,Beginner,3.16,2,1.0,0.0,1.0,Credit Card,26.93,22,Female
U02023,2,0.0,0.0,Programming,Beginner,3.165,2,1.0,0.5,1.0,Bank Transfer,0.0,31,Female
U02033,1,0.0,0.0,Marketing,Advanced,2.98,1,1.0,2.0,1.0,Credit Card,0.0,25,Male
U02037,2,327.99,163.995,Finance,Beginner,2.8049999999999997,2,1.0,0.5,1.0,Credit Card,163.995,18,Female
U02040,1,0.0,0.0,Data Science,Intermediate,3.6,1,1.0,1.0,1.0,Credit Card,0.0,30,Male
U02043,1,0.0,0.0,Business,Advanced,3.15,1,1.0,2.0,1.0,Bank Transfer,0.0,23,Female
U02047,1,0.0,0.0,Project Management,Beginner,4.68,1,1.0,0.0,1.0,Bank Transfer,0.0,18,Female
U02054,2,0.0,0.0,Programming,Beginner,2.3150000000000004,2,2.0,0.5,1.0,Bank Transfer,0.0,23,Male
U02056,1,0.0,0.0,Finance,Advanced,1.59,1,1.0,2.0,1.0,PayPal,0.0,35,Female
U02057,2,0.0,0.0,Artificial Intelligence,Beginner,2.775,2,1.0,0.5,1.0,Bank Transfer,0.0,16,Male
U02063,2,37.89,18.945,Design,Advanced,1.4100000000000001,2,2.0,4.0,1.0,Credit Card,18.945,26,Male
U02067,1,0.0,0.0,Data Science,Intermediate,3.6,1,1.0,1.0,1.0,Credit Card,0.0,26,Female
U02078,2,342.37,171.185,Business,Advanced,3.35,2,1.0,1.0,1.0,Bank Transfer,171.185,34,Female
U02093,2,248.1,124.05,Artificial Intelligence,Beginner,2.8200000000000003,2,1.0,0.0,1.0,Bank Transfer,124.05,18,Male
U02097,2,327.99,163.995,Design,Beginner,3.01,2,1.0,0.0,1.0,Bank Transfer,163.995,15,Female
U02105,1,394.26,394.26,Cybersecurity,Intermediate,1.35,1,1.0,1.0,1.0,PayPal,394.26,32,Female
U02109,1,0.0,0.0,Web Development,Advanced,2.67,1,1.0,2.0,1.0,Credit Card,0.0,23,Male
U02113,2,327.99,163.995,Project Management,Beginner,2.48,1,1.0,0.5,2.0,Bank Transfer,163.995,28,Female
U02117,1,0.0,0.0,Programming,Beginner,2.88,1,1.0,0.0,1.0,Bank Transfer,0.0,31,Male
U02122,2,0.0,0.0,Design,Advanced,4.5649999999999995,2,1.0,1.0,1.0,PayPal,0.0,32,Female
U02132,2,0.0,0.0,Programming,Beginner,3.585,2,1.0,0.0,1.0,Bank Transfer,0.0,20,Female
U02133,2,0.78,0.39,Design,Advanced,4.17,2,1.0,4.0,1.0,Credit Card,0.39,21,Male
U02135,1,0.0,0.0,Finance,Beginner,4.14,1,1.0,0.0,1.0,Bank Transfer,0.0,31,Male
U02136,1,0.0,0.0,Business,Advanced,3.15,1,1.0,2.0,1.0,Credit Card,0.0,33,Male
U02137,1,285.05,285.05,Business,Beginner,1.96,1,1.0,0.0,1.0,Credit Card,285.05,30,Male
U02138,2,490.9,245.45,Artificial Intelligence,Advanced,3.1799999999999997,2,1.0,1.0,1.0,Bank Transfer,245.45,19,Female
U02146,1,0.0,0.0,Marketing,Advanced,2.01,1,1.0,2.0,1.0,PayPal,0.0,17,Male
U02159,2,327.99,163.995,Digital Marketing,Beginner,3.085,2,1.0,0.5,1.0,Bank Transfer,163.995,29,Female
U02162,1,0.0,0.0,Digital Marketing,Beginner,2.14,1,1.0,0.0,1.0,Credit Card,0.0,25,Male
U02166,1,0.0,0.0,Machine Learning,Beginner,1.13,1,1.0,0.0,1.0,PayPal,0.0,27,Male
U02171,2,57.32,28.66,Data Science,Advanced,4.195,2,1.0,1.0,1.0,PayPal,28.66,31,Male
U02175,2,0.0,0.0,Finance,Advanced,2.9749999999999996,2,1.0,1.0,1.0,Bank Transfer,0.0,15,Female
U02177,1,472.28,472.28,Programming,Beginner,4.74,1,1.0,0.0,1.0,PayPal,472.28,35,Male
U02181,2,342.61,171.305,Digital Marketing,Beginner,3.49,2,1.0,0.5,1.0,Credit Card,171.305,27,Female
U02182,2,0.0,0.0,Business,Advanced,2.8,2,1.0,3.0,1.0,Credit Card,0.0,29,Male
U02187,2,57.32,28.66,Machine Learning,Advanced,4.735,2,1.0,3.0,1.0,Bank Transfer,28.66,21,Male
U02193,2,0.0,0.0,Cybersecurity,Beginner,4.69,2,1.0,0.0,1.0,PayPal,0.0,20,Male
U02194,2,790.47,395.235,Artificial Intelligence,Beginner,4.145,2,1.0,0.0,1.0,PayPal,395.235,18,Male
U02197,2,0.0,0.0,Machine Learning,Advanced,4.76,2,1.0,3.0,1.0,Bank Transfer,0.0,24,Female
U02202,1,0.0,0.0,Machine Learning,Intermediate,4.73,1,1.0,1.0,1.0,PayPal,0.0,28,Male
U02208,2,327.99,163.995,Marketing,Advanced,2.245,2,1.0,1.0,1.0,Bank Transfer,163.995,30,Male
U02213,1,342.61,342.61,Project Management,Intermediate,4.84,1,1.0,1.0,1.0,Bank Transfer,342.61,17,Male
U02216,2,89.59,44.795,Artificial Intelligence,Advanced,2.915,2,2.0,3.0,1.0,Bank Transfer,44.795,26,Female
U02219,1,0.0,0.0,Programming,Intermediate,2.43,1,1.0,1.0,1.0,PayPal,0.0,29,Male
U02220,1,472.28,472.28,Programming,Beginner,4.74,1,1.0,0.0,1.0,Bank Transfer,472.28,30,Male
U02222,1,394.26,394.26,Cybersecurity,Intermediate,1.35,1,1.0,1.0,1.0,Bank Transfer,394.26,23,Male
U02223,1,0.0,0.0,Finance,Beginner,4.14,1,1.0,0.0,1.0,Bank Transfer,0.0,22,Female
U02229,2,0.0,0.0,Cybersecurity,Beginner,2.88,2,1.0,0.5,1.0,Credit Card,0.0,34,Female
U02233,2,299.57,149.785,Data Science,Beginner,4.09,2,1.0,0.0,1.0,Bank Transfer,149.785,28,Male
U02234,1,0.0,0.0,Finance,Advanced,1.59,1,1.0,2.0,1.0,Credit Card,0.0,31,Female
U02235,2,337.46,168.73,Data Science,Advanced,2.52,2,2.0,1.0,1.0,Bank Transfer,168.73,15,Female
U02247,1,212.39,212.39,Digital Marketing,Advanced,3.15,1,1.0,2.0,1.0,Bank Transfer,212.39,15,Female
U02252,2,0.0,0.0,Design,Advanced,2.6399999999999997,2,1.0,4.0,1.0,Bank Transfer,0.0,29,Female
U02255,2,89.59,44.795,Artificial Intelligence,Beginner,3.16,1,1.0,0.5,2.0,Bank Transfer,44.795,18,Female
U02260,1,346.71,346.71,Project Management,Advanced,1.23,1,1.0,2.0,1.0,PayPal,346.71,16,Female
U02261,1,0.0,0.0,Programming,Beginner,1.28,1,1.0,0.0,1.0,Credit Card,0.0,26,Male
U02265,2,394.26,197.13,Cybersecurity,Beginner,1.745,2,1.0,0.5,1.0,Bank Transfer,197.13,33,Male
U02268,2,0.0,0.0,Data Science,Advanced,2.305,2,1.0,3.0,1.0,Credit Card,0.0,29,Female
U02271,2,57.32,28.66,Design,Advanced,4.595000000000001,2,1.0,4.0,1.0,Bank Transfer,28.66,20,Male
U02276,1,0.0,0.0,Finance,Advanced,1.59,1,1.0,2.0,1.0,Bank Transfer,0.0,34,Female
U02280,2,415.51,207.755,Artificial Intelligence,Beginner,3.7750000000000004,2,1.0,0.5,1.0,Credit Card,207.755,26,Female
U02282,1,0.0,0.0,Design,Advanced,2.61,1,1.0,2.0,1.0,Bank Transfer,0.0,25,Female
U02291,2,57.32,28.66,Marketing,Advanced,4.765000000000001,2,1.0,4.0,1.0,Credit Card,28.66,31,Female
U02302,2,285.05,142.525,Business,Beginner,1.935,2,2.0,0.5,1.0,Credit Card,142.525,30,Male
U02304,1,0.0,0.0,Programming,Beginner,1.28,1,1.0,0.0,1.0,Bank Transfer,0.0,21,Male
U02310,1,0.78,0.78,Machine Learning,Advanced,3.89,1,1.0,2.0,1.0,Bank Transfer,0.78,15,Male
U02313,1,0.0,0.0,Design,Advanced,2.61,1,1.0,2.0,1.0,Credit Card,0.0,24,Female
U02314,1,177.34,177.34,Digital Marketing,Advanced,3.89,1,1.0,2.0,1.0,Credit Card,177.34,29,Male
U02317,2,57.32,28.66,Marketing,Advanced,3.375,2,1.0,4.0,1.0,Bank Transfer,28.66,18,Male
U02319,1,248.1,248.1,Artificial Intelligence,Beginner,1.2,1,1.0,0.0,1.0,PayPal,248.1,24,Female
U02321,2,589.96,294.98,Data Science,Advanced,3.6550000000000002,2,1.0,1.0,1.0,Bank Transfer,294.98,26,Female
U02325,1,177.34,177.34,Digital Marketing,Advanced,3.89,1,1.0,2.0,1.0,PayPal,177.34,15,Male
U02327,1,0.0,0.0,Data Science,Beginner,3.65,1,1.0,0.0,1.0,Credit Card,0.0,29,Male
U02330,1,0.0,0.0,Web Development,Beginner,3.32,1,1.0,0.0,1.0,Credit Card,0.0,29,Female
U02331,2,0.0,0.0,Design,Advanced,1.325,2,1.0,1.0,1.0,Bank Transfer,0.0,25,Female
U02332,2,277.15,138.575,Design,Advanced,3.305,2,1.0,4.0,1.0,Bank Transfer,138.575,23,Male
U02334,2,0.78,0.39,Machine Learning,Advanced,4.34,2,1.0,4.0,1.0,Bank Transfer,0.39,23,Female
U02346,1,394.26,394.26,Cybersecurity,Intermediate,1.35,1,1.0,1.0,1.0,Bank Transfer,394.26,34,Male
U02347,1,0.0,0.0,Cybersecurity,Intermediate,3.93,1,1.0,1.0,1.0,Credit Card,0.0,27,Male
U02348,1,0.0,0.0,Cybersecurity,Intermediate,1.91,1,1.0,1.0,1.0,PayPal,0.0,20,Male
U02350,2,295.02,147.51,Data Science,Advanced,3.23,2,1.0,4.0,1.0,Bank Transfer,147.51,31,Female
U02351,2,0.0,0.0,Finance,Beginner,3.17,2,1.0,0.0,1.0,Bank Transfer,0.0,22,Female
U02357,2,0.0,0.0,Business,Advanced,2.79,2,1.0,3.0,1.0,PayPal,0.0,28,Female
U02361,2,327.99,163.995,Data Science,Beginner,2.265,2,1.0,0.5,1.0,Credit Card,163.995,26,Female
U02369,2,0.0,0.0,Digital Marketing,Advanced,3.465,2,1.0,1.0,1.0,PayPal,0.0,16,Male
U02373,2,487.92,243.96,Business,Advanced,3.62,2,1.0,3.0,1.0,Bank Transfer,243.96,22,Male
U02381,1,415.51,415.51,Artificial Intelligence,Intermediate,3.11,1,1.0,1.0,1.0,Bank Transfer,415.51,31,Female
U02383,1,0.0,0.0,Marketing,Intermediate,4.72,1,1.0,1.0,1.0,Bank Transfer,0.0,21,Male
U02385,1,0.0,0.0,Cybersecurity,Beginner,4.94,1,1.0,0.0,1.0,Credit Card,0.0,30,Male
U02388,1,346.71,346.71,Project Management,Advanced,1.23,1,1.0,2.0,1.0,PayPal,346.71,23,Male
U02390,2,472.28,236.14,Programming,Beginner,3.585,1,1.0,0.5,2.0,Bank Transfer,236.14,28,Female
U02394,1,299.57,299.57,Data Science,Beginner,3.74,1,1.0,0.0,1.0,PayPal,299.57,35,Male
U02398,2,248.88,124.44,Artificial Intelligence,Advanced,2.545,2,1.0,1.0,1.0,Bank Transfer,124.44,26,Female
U02403,1,0.0,0.0,Cybersecurity,Advanced,2.38,1,1.0,2.0,1.0,Credit Card,0.0,18,Female
U02405,1,0.0,0.0,Web Development,Beginner,3.32,1,1.0,0.0,1.0,Bank Transfer,0.0,25,Female
U02406,2,314.26,157.13,Design,Advanced,2.0100000000000002,2,1.0,4.0,1.0,Bank Transfer,157.13,23,Female
U02407,2,0.0,0.0,Cybersecurity,Beginner,4.3950000000000005,2,1.0,0.0,1.0,Credit Card,0.0,27,Male
U02416,1,0.0,0.0,Design,Advanced,4.45,1,1.0,2.0,1.0,Credit Card,0.0,24,Female
U02417,1,0.0,0.0,Marketing,Advanced,2.01,1,1.0,2.0,1.0,Credit Card,0.0,34,Female
U02428,2,548.22,274.11,Artificial Intelligence,Advanced,4.645,2,1.0,1.0,1.0,Bank Transfer,274.11,30,Male
U02438,1,0.0,0.0,Cybersecurity,Advanced,2.38,1,1.0,2.0,1.0,Bank Transfer,0.0,28,Female
U02439,1,276.37,276.37,Design,Advanced,2.72,1,1.0,2.0,1.0,Bank Transfer,276.37,22,Female
U02442,1,0.0,0.0,Finance,Intermediate,4.1,1,1.0,1.0,1.0,PayPal,0.0,23,Male
U02446,2,490.9,245.45,Artificial Intelligence,Beginner,3.9349999999999996,2,1.0,0.0,1.0,Bank Transfer,245.45,29,Male
U02448,2,0.0,0.0,Design,Advanced,2.8099999999999996,2,1.0,3.0,1.0,Credit Card,0.0,17,Male
U02451,2,0.0,0.0,Marketing,Advanced,3.035,2,1.0,1.0,1.0,PayPal,0.0,31,Male
U02452,2,0.0,0.0,Design,Advanced,2.865,2,1.0,1.0,1.0,Credit Card,0.0,23,Female
U02454,2,0.0,0.0,Business,Advanced,2.335,2,1.0,4.0,1.0,PayPal,0.0,28,Male
U02458,2,443.7,221.85,Business,Advanced,2.63,2,1.0,3.0,1.0,Credit Card,221.85,26,Female
U02465,2,0.0,0.0,Design,Beginner,3.695,2,1.0,0.0,1.0,Bank Transfer,0.0,27,Male
U02469,2,0.0,0.0,Programming,Beginner,2.3,2,1.0,0.0,1.0,Bank Transfer,0.0,21,Male
U02475,1,0.0,0.0,Marketing,Intermediate,4.72,1,1.0,1.0,1.0,Bank Transfer,0.0,35,Male
U02480,1,0.0,0.0,Digital Marketing,Intermediate,4.66,1,1.0,1.0,1.0,PayPal,0.0,35,Male
U02482,2,0.0,0.0,Artificial Intelligence,Advanced,2.725,2,1.0,1.0,1.0,Credit Card,0.0,35,Male
U02486,2,177.34,88.67,Digital Marketing,Advanced,4.275,1,1.0,3.0,2.0,Bank Transfer,88.67,29,Male
U02496,1,0.0,0.0,Design,Advanced,1.52,1,1.0,2.0,1.0,Bank Transfer,0.0,33,Female
U02497,2,0.0,0.0,Cybersecurity,Advanced,2.8499999999999996,2,2.0,1.0,1.0,Credit Card,0.0,26,Female
U02506,1,285.05,285.05,Business,Beginner,1.96,1,1.0,0.0,1.0,Credit Card,285.05,16,Female
U02510,2,0.0,0.0,Programming,Beginner,3.78,2,1.0,0.0,1.0,Bank Transfer,0.0,23,Male
U02514,2,0.0,0.0,Artificial Intelligence,Advanced,4.045,2,1.0,1.0,1.0,Bank Transfer,0.0,17,Male
U02525,1,0.0,0.0,Machine Learning,Beginner,1.13,1,1.0,0.0,1.0,Bank Transfer,0.0,25,Male
U02535,2,327.99,163.995,Machine Learning,Beginner,3.12,2,1.0,0.5,1.0,Credit Card,163.995,26,Female
U02539,2,394.26,197.13,Cybersecurity,Beginner,3.1450000000000005,1,1.0,0.5,2.0,Bank Transfer,197.13,20,Female
U02543,1,0.0,0.0,Artificial Intelligence,Beginner,3.64,1,1.0,0.0,1.0,Bank Transfer,0.0,28,Male
U02545,2,0.0,0.0,Cybersecurity,Intermediate,2.92,1,1.0,2.0,2.0,Bank Transfer,0.0,16,Female
U02548,2,487.92,243.96,Business,Advanced,3.785,2,1.0,3.0,1.0,Bank Transfer,243.96,25,Male
U02553,2,487.92,243.96,Business,Advanced,2.775,2,1.0,3.0,1.0,Bank Transfer,243.96,35,Female
U02568,2,0.0,0.0,Digital Marketing,Advanced,3.71,2,1.0,1.0,1.0,PayPal,0.0,33,Female
U02571,1,0.0,0.0,Cybersecurity,Intermediate,1.91,1,1.0,1.0,1.0,PayPal,0.0,20,Female
U02573,1,0.0,0.0,Programming,Beginner,1.28,1,1.0,0.0,1.0,Credit Card,0.0,28,Female
U02577,2,285.05,142.525,Business,Beginner,3.035,2,1.0,0.5,1.0,Bank Transfer,142.525,21,Female
U02578,1,0.0,0.0,Finance,Beginner,4.14,1,1.0,0.0,1.0,Credit Card,0.0,15,Male
U02580,1,285.05,285.05,Business,Beginner,1.96,1,1.0,0.0,1.0,Credit Card,285.05,17,Female
U02581,2,346.71,173.355,Marketing,Advanced,2.67,2,1.0,3.0,1.0,Bank Transfer,173.355,22,Female
U02584,2,0.78,0.39,Cybersecurity,Advanced,3.135,2,1.0,4.0,1.0,Bank Transfer,0.39,20,Male
U02586,1,0.0,0.0,Artificial Intelligence,Beginner,3.64,1,1.0,0.0,1.0,PayPal,0.0,23,Male
U02589,1,0.78,0.78,Machine Learning,Advanced,3.89,1,1.0,2.0,1.0,Credit Card,0.78,26,Female
U02590,2,248.1,124.05,Artificial Intelligence,Beginner,2.93,2,2.0,0.5,1.0,Bank Transfer,124.05,20,Male
U02596,1,212.39,212.39,Digital Marketing,Advanced,3.15,1,1.0,2.0,1.0,Bank Transfer,212.39,19,Female
U02599,2,436.29999999999995,218.14999999999998,Artificial Intelligence,Advanced,1.955,2,1.0,3.0,1.0,Credit Card,218.14999999999998,33,Female
U02608,1,0.0,0.0,Machine Learning,Intermediate,4.73,1,1.0,1.0,1.0,Credit Card,0.0,30,Male
U02609,2,0.0,0.0,Cybersecurity,Advanced,1.96,2,1.0,3.0,1.0,Credit Card,0.0,15,Male
U02620,2,37.89,18.945,Design,Advanced,2.905,2,1.0,1.0,1.0,Bank Transfer,18.945,30,Female
U02621,1,0.0,0.0,Programming,Beginner,3.85,1,1.0,0.0,1.0,PayPal,0.0,34,Female
U02631,1,0.0,0.0,Data Science,Intermediate,3.6,1,1.0,1.0,1.0,Credit Card,0.0,23,Male
U02634,1,57.32,57.32,Web Development,Advanced,4.74,1,1.0,2.0,1.0,Bank Transfer,57.32,29,Female
U02639,1,212.39,212.39,Digital Marketing,Advanced,3.15,1,1.0,2.0,1.0,PayPal,212.39,22,Female
U02642,1,0.0,0.0,Data Science,Beginner,3.65,1,1.0,0.0,1.0,PayPal,0.0,33,Male
U02659,2,248.1,124.05,Artificial Intelligence,Beginner,2.325,2,2.0,0.5,1.0,Bank Transfer,124.05,17,Male
U02662,2,117.68,58.84,Data Science,Advanced,3.335,2,1.0,3.0,1.0,Bank Transfer,58.84,32,Male
U02665,1,37.89,37.89,Web Development,Advanced,1.3,1,1.0,2.0,1.0,PayPal,37.89,21,Female
U02669,2,0.0,0.0,Digital Marketing,Intermediate,4.6899999999999995,2,2.0,2.0,1.0,Bank Transfer,0.0,25,Male
U02688,1,0.0,0.0,Finance,Beginner,4.14,1,1.0,0.0,1.0,PayPal,0.0,26,Female
U02696,2,490.9,245.45,Artificial Intelligence,Advanced,3.275,2,1.0,1.0,1.0,Bank Transfer,245.45,25,Female
U02712,2,472.28,236.14,Programming,Beginner,3.81,1,1.0,0.0,2.0,Bank Transfer,236.14,34,Female
U02723,1,327.99,327.99,Project Management,Beginner,1.51,1,1.0,0.0,1.0,Credit Card,327.99,25,Female
U02727,2,394.26,197.13,Cybersecurity,Intermediate,3.04,2,1.0,2.0,1.0,PayPal,197.13,34,Male
U02731,1,0.0,0.0,Marketing,Advanced,2.01,1,1.0,2.0,1.0,PayPal,0.0,26,Male
U02732,1,0.0,0.0,Finance,Intermediate,4.1,1,1.0,1.0,1.0,PayPal,0.0,26,Male
U02737,1,0.0,0.0,Marketing,Intermediate,4.11,1,1.0,1.0,1.0,Credit Card,0.0,23,Male
U02740,1,0.0,0.0,Digital Marketing,Beginner,2.14,1,1.0,0.0,1.0,Credit Card,0.0,31,Male
U02748,2,0.0,0.0,Artificial Intelligence,Advanced,2.615,2,1.0,1.0,1.0,Credit Card,0.0,27,Female
U02750,2,57.32,28.66,Design,Advanced,3.675,2,1.0,4.0,1.0,Bank Transfer,28.66,23,Female
U02752,1,0.0,0.0,Digital Marketing,Beginner,4.44,1,1.0,0.0,1.0,Bank Transfer,0.0,32,Female
U02755,1,0.0,0.0,Finance,Beginner,4.14,1,1.0,0.0,1.0,Credit Card,0.0,30,Female
U02772,1,177.34,177.34,Digital Marketing,Advanced,3.89,1,1.0,2.0,1.0,Bank Transfer,177.34,31,Male
U02773,1,0.0,0.0,Data Science,Beginner,3.65,1,1.0,0.0,1.0,Bank Transfer,0.0,26,Male
U02782,1,0.0,0.0,Finance,Advanced,1.59,1,1.0,2.0,1.0,Credit Card,0.0,25,Male
U02794,2,342.61,171.305,Machine Learning,Intermediate,3.285,2,2.0,2.0,1.0,PayPal,171.305,33,Female
U02809,2,0.0,0.0,Artificial Intelligence,Beginner,3.8899999999999997,2,1.0,0.0,1.0,Bank Transfer,0.0,32,Male
U02813,1,0.0,0.0,Cybersecurity,Intermediate,1.91,1,1.0,1.0,1.0,Bank Transfer,0.0,27,Male
U02814,2,0.0,0.0,Cybersecurity,Beginner,4.3950000000000005,2,1.0,0.0,1.0,Bank Transfer,0.0,27,Female
U02828,2,490.9,245.45,Artificial Intelligence,Advanced,3.7649999999999997,2,1.0,1.0,1.0,Credit Card,245.45,32,Female
U02836,1,472.28,472.28,Programming,Beginner,4.74,1,1.0,0.0,1.0,PayPal,472.28,17,Female
U02837,2,0.0,0.0,Business,Advanced,3.795,2,1.0,1.0,1.0,Credit Card,0.0,31,Male
U02838,2,837.6099999999999,418.80499999999995,Artificial Intelligence,Advanced,2.8899999999999997,2,1.0,1.0,1.0,Credit Card,418.80499999999995,35,Male
U02840,1,0.0,0.0,Digital Marketing,Beginner,4.44,1,1.0,0.0,1.0,PayPal,0.0,29,Female
U02842,2,490.9,245.45,Artificial Intelligence,Advanced,3.275,2,1.0,1.0,1.0,Bank Transfer,245.45,20,Female
U02849,1,0.0,0.0,Programming,Beginner,2.88,1,1.0,0.0,1.0,Bank Transfer,0.0,31,Female
U02871,1,0.0,0.0,Cybersecurity,Beginner,4.94,1,1.0,0.0,1.0,Credit Card,0.0,19,Female
U02878,2,534.55,267.275,Artificial Intelligence,Intermediate,2.9299999999999997,2,1.0,2.0,1.0,Bank Transfer,267.275,23,Male
U02895,2,53.86,26.93,Artificial Intelligence,Beginner,3.055,2,1.0,0.0,1.0,Credit Card,26.93,21,Female
U02897,1,299.57,299.57,Data Science,Beginner,3.74,1,1.0,0.0,1.0,Bank Transfer,299.57,27,Male
U02902,2,0.0,0.0,Cybersecurity,Advanced,2.29,2,1.0,1.0,1.0,Bank Transfer,0.0,27,Male
U02904,1,346.71,346.71,Project Management,Advanced,1.23,1,1.0,2.0,1.0,Credit Card,346.71,18,Male
U02905,2,119.04,59.52,Finance,Advanced,2.38,2,1.0,3.0,1.0,Bank Transfer,59.52,27,Female
U02907,2,415.51,207.755,Artificial Intelligence,Advanced,2.8899999999999997,2,1.0,3.0,1.0,Bank Transfer,207.755,17,Female
U02914,2,57.32,28.66,Machine Learning,Advanced,4.735,2,1.0,3.0,1.0,PayPal,28.66,31,Female
U02918,2,0.0,0.0,Digital Marketing,Beginner,2.8600000000000003,2,1.0,0.0,1.0,Credit Card,0.0,19,Female
U02924,1,0.0,0.0,Finance,Advanced,1.59,1,1.0,2.0,1.0,Bank Transfer,0.0,21,Female
U02936,2,0.0,0.0,Design,Advanced,3.665,2,1.0,3.0,1.0,Bank Transfer,0.0,35,Female
U02938,1,0.0,0.0,Business,Advanced,2.0,1,1.0,2.0,1.0,Credit Card,0.0,28,Male
U02956,2,53.86,26.93,Finance,Beginner,1.875,2,1.0,0.0,1.0,Bank Transfer,26.93,18,Male
U02959,2,276.37,138.185,Design,Advanced,2.85,2,1.0,4.0,1.0,PayPal,138.185,29,Male
U02962,1,0.0,0.0,Finance,Intermediate,4.1,1,1.0,1.0,1.0,Credit Card,0.0,23,Male
U02968,2,511.96,255.98,Data Science,Advanced,3.4450000000000003,2,1.0,1.0,1.0,Credit Card,255.98,34,Female
U02988,1,0.0,0.0,Marketing,Intermediate,4.72,1,1.0,1.0,1.0,Credit Card,0.0,17,Male
U02995,1,37.89,37.89,Web Development,Advanced,1.3,1,1.0,2.0,1.0,Credit Card,37.89,16,Male
U02996,1,0.0,0.0,Finance,Beginner,4.14,1,1.0,0.0,1.0,PayPal,0.0,32,Male
U03000,1,394.26,394.26,Cybersecurity,Intermediate,1.35,1,1.0,1.0,1.0,PayPal,394.26,15,Male
U00001,1,394.26,394.26,Cybersecurity,Intermediate,1.35,1,1.0,1.0,1.0,PayPal,394.26,15,Male
U00002,1,0.0,0.0,Programming,Beginner,2.88,1,1.0,0.0,1.0,PayPal,0.0,29,Female
U00006,1,0.78,0.78,Machine Learning,Advanced,3.89,1,1.0,2.0,1.0,Bank Transfer,0.78,21,Male
U00007,1,0.0,0.0,Cybersecurity,Intermediate,1.91,1,1.0,1.0,1.0,PayPal,0.0,24,Male
U00008,1,0.0,0.0,Finance,Intermediate,4.1,1,1.0,1.0,1.0,PayPal,0.0,33,Female
U00009,1,276.37,276.37,Design,Advanced,2.72,1,1.0,2.0,1.0,Credit Card,276.37,20,Female
U00016,1,0.0,0.0,Marketing,Advanced,4.79,1,1.0,2.0,1.0,PayPal,0.0,32,Male
U00020,1,0.0,0.0,Programming,Beginner,2.88,1,1.0,0.0,1.0,Credit Card,0.0,27,Female
U00022,1,0.0,0.0,Project Management,Beginner,4.68,1,1.0,0.0,1.0,PayPal,0.0,31,Male
U00023,1,0.0,0.0,Design,Beginner,4.51,1,1.0,0.0,1.0,Bank Transfer,0.0,32,Male
U00026,1,327.99,327.99,Project Management,Beginner,1.51,1,1.0,0.0,1.0,Bank Transfer,327.99,19,Male
U00030,1,0.0,0.0,Project Management,Intermediate,3.45,1,1.0,1.0,1.0,PayPal,0.0,34,Male
U00031,1,0.0,0.0,Web Development,Beginner,2.2,1,1.0,0.0,1.0,Credit Card,0.0,30,Male
